============================================================
  隔夜八步法策略回测
  初始资金: 10万元 | 止盈+2% | 止损-2%
============================================================
步骤1: 从数据库加载数据(服务端游标分批)...
  已加载 100000 条...
  已加载 200000 条...
  已加载 300000 条...
  已加载 400000 条...
  已加载 500000 条...
  已加载 600000 条...
  已加载 700000 条...
  已加载 800000 条...
  已加载 900000 条...
  已加载 1000000 条...
  已加载 1011593 条...
  加载完成: 1011591 条, 5197 只, 耗时68.5s
  日期: 2025-01-02 ~ 2026-05-15
步骤2: 计算MA5...
  MA5完成, 耗时2.7s
步骤3: 计算量比...
  量比完成, 耗时2.0s
步骤4: 计算连板...
  连板完成, 耗时7.4s
  量比覆盖: 985571/1011591 (97.4%)
  MA5覆盖: 985629/1011591 (97.4%)

################################################################################
  回测模式: 只买稳健池(涨幅3%-6%)
################################################################################
  总交易日: 327
    002134.SZ [stable] score=45 | 买22.72->卖23.40 | 700股 | +476.00元(+2.99%) | 开盘止盈+2%
    002296.SZ [stable] score=45 | 买11.00->卖10.78 | 1500股 | -330.00元(-2.00%) | 盘中止损-2%

  2025-05-30 -> T+1: 2025-06-03
    000801.SZ [stable] score=45 | 买16.35->卖16.68 | 900股 | +294.30元(+2.00%) | 盘中止盈+2%
    002172.SZ [stable] score=45 | 买3.77->卖3.69 | 4300股 | -324.22元(-2.00%) | 盘中止损-2%
    300026.SZ [stable] score=45 | 买3.99->卖3.88 | 4000股 | -440.00元(-2.76%) | 开盘止损-2%
    300082.SZ [stable] score=45 | 买7.48->卖7.30 | 2100股 | -378.00元(-2.41%) | 开盘止损-2%
    600119.SH [stable] score=45 | 买8.54->卖8.30 | 1900股 | -456.00元(-2.81%) | 开盘止损-2%

  2025-06-03 -> T+1: 2025-06-04
    001270.SZ [stable] score=45 | 买36.45->卖35.89 | 400股 | -224.00元(-1.54%) | 10:30卖出(-1.54%)
    002326.SZ [stable] score=45 | 买12.53->卖12.78 | 1200股 | +300.72元(+2.00%) | 盘中止盈+2%
    002856.SZ [stable] score=45 | 买12.07->卖12.31 | 1300股 | +313.82元(+2.00%) | 盘中止盈+2%
    002484.SZ [stable] score=45 | 买19.00->卖19.38 | 800股 | +304.00元(+2.00%) | 盘中止盈+2%
    002337.SZ [stable] score=45 | 买5.88->卖5.76 | 2700股 | -317.52元(-2.00%) | 盘中止损-2%

  2025-06-04 -> T+1: 2025-06-05
    000045.SZ [stable] score=45 | 买11.43->卖11.20 | 1400股 | -320.04元(-2.00%) | 盘中止损-2%
    000572.SZ [stable] score=45 | 买4.18->卖4.17 | 3800股 | -38.00元(-0.24%) | 10:30卖出(-0.24%)
    000676.SZ [stable] score=45 | 买8.78->卖8.96 | 1800股 | +316.08元(+2.00%) | 盘中止盈+2%
    000657.SZ [stable] score=45 | 买12.04->卖11.80 | 1300股 | -313.04元(-2.00%) | 盘中止损-2%
    001309.SZ [stable] score=45 | 买111.70->卖113.93 | 100股 | +223.40元(+2.00%) | 盘中止盈+2%

  2025-06-05 -> T+1: 2025-06-06
    000158.SZ [stable] score=45 | 买23.17->卖22.71 | 600股 | -278.04元(-2.00%) | 盘中止损-2%
    002015.SZ [stable] score=45 | 买8.60->卖8.43 | 1800股 | -309.60元(-2.00%) | 盘中止损-2%
    002046.SZ [stable] score=45 | 买16.48->卖16.15 | 900股 | -296.64元(-2.00%) | 盘中止损-2%
    002463.SZ [stable] score=45 | 买35.14->卖35.43 | 400股 | +116.00元(+0.83%) | 10:30卖出(+0.83%)
    002384.SZ [stable] score=45 | 买31.10->卖31.14 | 500股 | +20.00元(+0.13%) | 10:30卖出(+0.13%)

  2025-06-06 -> T+1: 2025-06-09
    002012.SZ [stable] score=45 | 买5.65->卖5.54 | 2800股 | -316.40元(-2.00%) | 盘中止损-2%
    002093.SZ [stable] score=45 | 买11.54->卖11.77 | 1300股 | +300.04元(+2.00%) | 盘中止盈+2%
    300475.SZ [stable] score=45 | 买32.00->卖32.64 | 400股 | +256.00元(+2.00%) | 开盘止盈+2%
    302132.SZ [stable] score=45 | 买81.67->卖83.30 | 100股 | +163.34元(+2.00%) | 盘中止盈+2%
    002853.SZ [stable] score=45 | 买13.85->卖13.94 | 1100股 | +99.00元(+0.65%) | 10:30卖出(+0.65%)

  2025-06-09 -> T+1: 2025-06-10
    000426.SZ [stable] score=45 | 买16.09->卖16.41 | 900股 | +289.62元(+2.00%) | 盘中止盈+2%
    001278.SZ [stable] score=45 | 买17.57->卖17.92 | 900股 | +316.26元(+2.00%) | 盘中止盈+2%
    002397.SZ [stable] score=45 | 买3.93->卖4.01 | 4000股 | +314.40元(+2.00%) | 盘中止盈+2%
    001358.SZ [stable] score=45 | 买24.90->卖24.40 | 600股 | -298.80元(-2.00%) | 盘中止损-2%
    002093.SZ [stable] score=45 | 买11.98->卖11.74 | 1300股 | -311.48元(-2.00%) | 盘中止损-2%

  2025-06-10 -> T+1: 2025-06-11
    000524.SZ [stable] score=45 | 买12.41->卖12.66 | 1300股 | +322.66元(+2.00%) | 盘中止盈+2%
    300617.SZ [stable] score=45 | 买30.96->卖30.34 | 500股 | -309.60元(-2.00%) | 盘中止损-2%
    301212.SZ [stable] score=45 | 买29.23->卖28.65 | 500股 | -292.30元(-2.00%) | 盘中止损-2%
    301053.SZ [stable] score=45 | 买28.75->卖28.18 | 500股 | -287.50元(-2.00%) | 盘中止损-2%
    301048.SZ [stable] score=45 | 买11.09->卖10.87 | 1400股 | -310.52元(-2.00%) | 盘中止损-2%

  2025-06-11 -> T+1: 2025-06-12
    000559.SZ [stable] score=45 | 买7.96->卖7.80 | 2000股 | -318.40元(-2.00%) | 盘中止损-2%
    000712.SZ [stable] score=45 | 买12.82->卖12.71 | 1200股 | -132.00元(-0.86%) | 10:30卖出(-0.86%)
    002301.SZ [stable] score=45 | 买7.95->卖7.76 | 2000股 | -380.00元(-2.39%) | 开盘止损-2%
    002712.SZ [stable] score=45 | 买5.95->卖5.99 | 2600股 | +104.00元(+0.67%) | 10:30卖出(+0.67%)
    002357.SZ [stable] score=45 | 买8.50->卖8.33 | 1800股 | -306.00元(-2.00%) | 盘中止损-2%

  2025-06-12 -> T+1: 2025-06-13
    002253.SZ [stable] score=45 | 买11.48->卖11.25 | 1300股 | -298.48元(-2.00%) | 盘中止损-2%
    002281.SZ [stable] score=45 | 买44.72->卖43.83 | 300股 | -268.32元(-2.00%) | 盘中止损-2%
    300327.SZ [stable] score=45 | 买23.60->卖24.07 | 600股 | +283.20元(+2.00%) | 盘中止盈+2%
    003019.SZ [stable] score=45 | 买30.50->卖29.89 | 500股 | -305.00元(-2.00%) | 盘中止损-2%
    002581.SZ [stable] score=45 | 买9.37->卖9.18 | 1600股 | -299.84元(-2.00%) | 盘中止损-2%

  2025-06-13 -> T+1: 2025-06-16
    000905.SZ [stable] score=45 | 买8.44->卖8.23 | 1800股 | -378.00元(-2.49%) | 开盘止损-2%
    000852.SZ [stable] score=45 | 买6.89->卖7.03 | 2200股 | +303.16元(+2.00%) | 盘中止盈+2%
    002297.SZ [stable] score=45 | 买7.76->卖7.60 | 2000股 | -310.40元(-2.00%) | 盘中止损-2%
    002425.SZ [stable] score=45 | 买3.30->卖3.37 | 4700股 | +310.20元(+2.00%) | 盘中止盈+2%
    002647.SZ [stable] score=45 | 买6.06->卖6.18 | 2500股 | +303.00元(+2.00%) | 盘中止盈+2%

  2025-06-16 -> T+1: 2025-06-17
    000514.SZ [stable] score=45 | 买4.64->卖4.66 | 3300股 | +66.00元(+0.43%) | 10:30卖出(+0.43%)
    002188.SZ [stable] score=45 | 买5.32->卖5.31 | 2900股 | -29.00元(-0.19%) | 10:30卖出(-0.19%)
    002649.SZ [stable] score=45 | 买13.98->卖14.26 | 1100股 | +307.56元(+2.00%) | 盘中止盈+2%
    002492.SZ [stable] score=45 | 买6.26->卖6.39 | 2400股 | +300.48元(+2.00%) | 盘中止盈+2%
    002446.SZ [stable] score=45 | 买6.98->卖6.84 | 2200股 | -307.12元(-2.00%) | 盘中止损-2%

  2025-06-17 -> T+1: 2025-06-18
    001283.SZ [stable] score=45 | 买52.11->卖51.07 | 300股 | -312.66元(-2.00%) | 盘中止损-2%
    000968.SZ [stable] score=45 | 买7.36->卖7.51 | 2100股 | +309.12元(+2.00%) | 盘中止盈+2%
    002438.SZ [stable] score=45 | 买12.20->卖11.96 | 1200股 | -292.80元(-2.00%) | 盘中止损-2%
    002319.SZ [stable] score=45 | 买11.82->卖12.06 | 1300股 | +307.32元(+2.00%) | 盘中止盈+2%
    001309.SZ [stable] score=45 | 买127.36->卖129.91 | 100股 | +254.72元(+2.00%) | 盘中止盈+2%

  2025-06-18 -> T+1: 2025-06-19
    002189.SZ [stable] score=45 | 买21.17->卖20.75 | 700股 | -296.38元(-2.00%) | 盘中止损-2%
    002986.SZ [stable] score=45 | 买12.01->卖11.77 | 1300股 | -312.26元(-2.00%) | 盘中止损-2%
    002685.SZ [stable] score=45 | 买6.97->卖7.11 | 2200股 | +306.68元(+2.00%) | 盘中止盈+2%
    300337.SZ [stable] score=45 | 买10.83->卖10.61 | 1400股 | -303.24元(-2.00%) | 盘中止损-2%
    300091.SZ [stable] score=45 | 买3.02->卖2.96 | 5200股 | -314.08元(-2.00%) | 盘中止损-2%

  2025-06-19 -> T+1: 2025-06-20
    000698.SZ [stable] score=45 | 买4.01->卖3.93 | 3800股 | -304.76元(-2.00%) | 盘中止损-2%
    002312.SZ [stable] score=45 | 买11.53->卖11.30 | 1300股 | -299.78元(-2.00%) | 盘中止损-2%
    002132.SZ [stable] score=45 | 买3.75->卖3.67 | 4100股 | -307.50元(-2.00%) | 盘中止损-2%
    300775.SZ [stable] score=45 | 买25.09->卖24.59 | 600股 | -301.08元(-2.00%) | 盘中止损-2%
    301262.SZ [stable] score=45 | 买25.18->卖25.76 | 600股 | +348.00元(+2.30%) | 开盘止盈+2%

  2025-06-20 -> T+1: 2025-06-23
    002189.SZ [stable] score=45 | 买21.21->卖21.71 | 700股 | +350.00元(+2.36%) | 开盘止盈+2%
    002097.SZ [stable] score=45 | 买8.28->卖8.11 | 1800股 | -298.08元(-2.00%) | 盘中止损-2%
    002026.SZ [stable] score=45 | 买11.48->卖11.71 | 1300股 | +298.48元(+2.00%) | 盘中止盈+2%
    301021.SZ [stable] score=45 | 买29.37->卖28.78 | 500股 | -293.70元(-2.00%) | 盘中止损-2%
    600187.SH [stable] score=45 | 买3.28->卖3.21 | 4600股 | -301.76元(-2.00%) | 盘中止损-2%

  2025-06-23 -> T+1: 2025-06-24
    000519.SZ [stable] score=45 | 买18.24->卖17.41 | 800股 | -664.00元(-4.55%) | 开盘止损-2%
    000698.SZ [stable] score=45 | 买4.04->卖3.94 | 3700股 | -370.00元(-2.48%) | 开盘止损-2%
    000856.SZ [stable] score=45 | 买10.32->卖10.37 | 1400股 | +70.00元(+0.48%) | 10:30卖出(+0.48%)
    002268.SZ [stable] score=45 | 买17.91->卖17.83 | 800股 | -64.00元(-0.45%) | 10:30卖出(-0.45%)
    002338.SZ [stable] score=45 | 买46.18->卖45.26 | 300股 | -277.08元(-2.00%) | 盘中止损-2%

  2025-06-24 -> T+1: 2025-06-25
    001324.SZ [stable] score=45 | 买18.81->卖19.19 | 800股 | +300.96元(+2.00%) | 盘中止盈+2%
    002036.SZ [stable] score=45 | 买10.51->卖10.72 | 1400股 | +294.28元(+2.00%) | 盘中止盈+2%
    002009.SZ [stable] score=45 | 买15.18->卖15.29 | 900股 | +99.00元(+0.72%) | 10:30卖出(+0.72%)
    301387.SZ [stable] score=45 | 买37.53->卖37.74 | 400股 | +84.00元(+0.56%) | 10:30卖出(+0.56%)
    301280.SZ [stable] score=45 | 买38.37->卖38.69 | 300股 | +96.00元(+0.83%) | 10:30卖出(+0.83%)

  2025-06-25 -> T+1: 2025-06-26
    000026.SZ [stable] score=45 | 买11.88->卖12.12 | 1200股 | +285.12元(+2.00%) | 盘中止盈+2%
    000676.SZ [stable] score=45 | 买9.08->卖9.26 | 1600股 | +290.56元(+2.00%) | 盘中止盈+2%
    002058.SZ [stable] score=45 | 买13.04->卖13.69 | 1100股 | +715.00元(+4.98%) | 开盘止盈+2%
    001359.SZ [stable] score=45 | 买30.12->卖30.72 | 500股 | +301.20元(+2.00%) | 盘中止盈+2%
    002985.SZ [stable] score=45 | 买28.62->卖29.19 | 500股 | +286.20元(+2.00%) | 盘中止盈+2%

  2025-06-26 -> T+1: 2025-06-27
    002163.SZ [stable] score=45 | 买9.49->卖9.30 | 1600股 | -303.68元(-2.00%) | 盘中止损-2%
    001696.SZ [stable] score=45 | 买22.18->卖22.08 | 700股 | -70.00元(-0.45%) | 10:30卖出(-0.45%)
    301168.SZ [stable] score=45 | 买36.40->卖37.13 | 400股 | +291.20元(+2.00%) | 盘中止盈+2%
    300898.SZ [stable] score=45 | 买27.43->卖27.98 | 500股 | +274.30元(+2.00%) | 盘中止盈+2%
    301125.SZ [stable] score=45 | 买13.01->卖13.27 | 1200股 | +312.24元(+2.00%) | 盘中止盈+2%

  2025-06-27 -> T+1: 2025-06-30
    000811.SZ [stable] score=45 | 买9.33->卖9.66 | 1600股 | +528.00元(+3.54%) | 开盘止盈+2%
    002536.SZ [stable] score=45 | 买15.05->卖14.96 | 1000股 | -90.00元(-0.60%) | 10:30卖出(-0.60%)
    300401.SZ [stable] score=45 | 买14.90->卖15.35 | 1000股 | +450.00元(+3.02%) | 开盘止盈+2%
    300101.SZ [stable] score=45 | 买22.36->卖22.81 | 700股 | +313.04元(+2.00%) | 盘中止盈+2%
    300244.SZ [stable] score=45 | 买14.92->卖14.90 | 1000股 | -20.00元(-0.13%) | 10:30卖出(-0.13%)

  2025-06-30 -> T+1: 2025-07-01
    000547.SZ [stable] score=45 | 买8.40->卖8.23 | 1900股 | -319.20元(-2.00%) | 盘中止损-2%
    000823.SZ [stable] score=45 | 买11.85->卖12.09 | 1300股 | +308.10元(+2.00%) | 盘中止盈+2%
    001324.SZ [stable] score=45 | 买19.70->卖20.09 | 800股 | +315.20元(+2.00%) | 盘中止盈+2%
    002315.SZ [stable] score=45 | 买45.69->卖44.78 | 300股 | -274.14元(-2.00%) | 盘中止损-2%
    002397.SZ [stable] score=45 | 买4.10->卖4.18 | 3800股 | +311.60元(+2.00%) | 盘中止盈+2%

  2025-07-01 -> T+1: 2025-07-02
    000158.SZ [stable] score=45 | 买22.72->卖22.27 | 700股 | -318.08元(-2.00%) | 盘中止损-2%
    002058.SZ [stable] score=45 | 买13.31->卖13.04 | 1200股 | -319.44元(-2.00%) | 盘中止损-2%
    002068.SZ [stable] score=45 | 买10.82->卖10.80 | 1400股 | -28.00元(-0.18%) | 10:30卖出(-0.18%)
    002370.SZ [stable] score=45 | 买3.94->卖4.02 | 4000股 | +315.20元(+2.00%) | 盘中止盈+2%
    002855.SZ [stable] score=45 | 买19.73->卖19.34 | 800股 | -315.68元(-2.00%) | 盘中止损-2%

  2025-07-02 -> T+1: 2025-07-03
    002571.SZ [stable] score=45 | 买6.23->卖6.11 | 2500股 | -311.50元(-2.00%) | 盘中止损-2%
    300572.SZ [stable] score=45 | 买21.58->卖21.46 | 700股 | -84.00元(-0.56%) | 10:30卖出(-0.56%)
    300125.SZ [stable] score=45 | 买7.18->卖7.32 | 2200股 | +315.92元(+2.00%) | 盘中止盈+2%
    300128.SZ [stable] score=45 | 买5.75->卖5.63 | 2700股 | -310.50元(-2.00%) | 盘中止损-2%
    300209.SZ [stable] score=45 | 买5.48->卖5.37 | 2900股 | -317.84元(-2.00%) | 盘中止损-2%

  2025-07-03 -> T+1: 2025-07-04
    002273.SZ [stable] score=45 | 买20.66->卖20.25 | 700股 | -289.24元(-2.00%) | 盘中止损-2%
    002655.SZ [stable] score=45 | 买13.26->卖12.99 | 1100股 | -291.72元(-2.00%) | 盘中止损-2%
    002815.SZ [stable] score=45 | 买11.62->卖11.49 | 1300股 | -169.00元(-1.12%) | 10:30卖出(-1.12%)
    300115.SZ [stable] score=45 | 买21.47->卖21.04 | 700股 | -300.58元(-2.00%) | 盘中止损-2%
    002852.SZ [stable] score=45 | 买10.10->卖10.06 | 1500股 | -60.00元(-0.40%) | 10:30卖出(-0.40%)

  2025-07-04 -> T+1: 2025-07-07
    300138.SZ [stable] score=45 | 买13.61->卖13.34 | 1100股 | -299.42元(-2.00%) | 盘中止损-2%
    000756.SZ [stable] score=40 | 买16.18->卖16.99 | 900股 | +729.00元(+5.01%) | 开盘止盈+2%
    600249.SH [stable] score=40 | 买6.02->卖5.96 | 2500股 | -150.00元(-1.00%) | 10:30卖出(-1.00%)
    600182.SH [stable] score=40 | 买16.75->卖16.41 | 900股 | -301.50元(-2.00%) | 盘中止损-2%
    600095.SH [stable] score=38 | 买10.40->卖10.08 | 1400股 | -448.00元(-3.08%) | 开盘止损-2%

  2025-07-07 -> T+1: 2025-07-08
    000004.SZ [stable] score=45 | 买9.21->卖9.39 | 1600股 | +294.72元(+2.00%) | 盘中止盈+2%
    000521.SZ [stable] score=45 | 买7.39->卖7.39 | 2000股 | +0.00元(+0.00%) | 10:30卖出(+0.00%)
    000753.SZ [stable] score=45 | 买5.29->卖5.40 | 2900股 | +306.82元(+2.00%) | 盘中止盈+2%
    002350.SZ [stable] score=45 | 买7.15->卖7.21 | 2100股 | +126.00元(+0.84%) | 10:30卖出(+0.84%)
    001208.SZ [stable] score=45 | 买10.98->卖11.20 | 1400股 | +307.44元(+2.00%) | 盘中止盈+2%

  2025-07-08 -> T+1: 2025-07-09
    000021.SZ [stable] score=45 | 买18.86->卖18.48 | 800股 | -301.76元(-2.00%) | 盘中止损-2%
    000691.SZ [stable] score=45 | 买4.59->卖4.68 | 3400股 | +312.12元(+2.00%) | 盘中止盈+2%
    000818.SZ [stable] score=45 | 买22.22->卖21.85 | 700股 | -259.00元(-1.67%) | 10:30卖出(-1.67%)
    000977.SZ [stable] score=45 | 买51.88->卖51.28 | 300股 | -180.00元(-1.16%) | 10:30卖出(-1.16%)
    002114.SZ [stable] score=45 | 买7.28->卖7.13 | 2100股 | -305.76元(-2.00%) | 盘中止损-2%

  2025-07-09 -> T+1: 2025-07-10
    000541.SZ [stable] score=45 | 买6.81->卖6.67 | 2200股 | -299.64元(-2.00%) | 盘中止损-2%
    000691.SZ [stable] score=45 | 买4.82->卖4.92 | 3200股 | +308.48元(+2.00%) | 盘中止盈+2%
    002633.SZ [stable] score=45 | 买14.74->卖16.21 | 1000股 | +1,470.00元(+9.97%) | 开盘止盈+2%
    002423.SZ [stable] score=45 | 买13.08->卖13.34 | 1100股 | +287.76元(+2.00%) | 盘中止盈+2%
    000988.SZ [stable] score=45 | 买47.32->卖47.18 | 300股 | -42.00元(-0.30%) | 10:30卖出(-0.30%)

  2025-07-10 -> T+1: 2025-07-11
    000539.SZ [stable] score=45 | 买5.10->卖5.00 | 3100股 | -316.20元(-2.00%) | 盘中止损-2%
    002264.SZ [stable] score=45 | 买6.71->卖6.58 | 2300股 | -308.66元(-2.00%) | 盘中止损-2%
    300564.SZ [stable] score=45 | 买15.14->卖14.84 | 1000股 | -302.80元(-2.00%) | 盘中止损-2%
    002152.SZ [stable] score=45 | 买14.05->卖14.02 | 1100股 | -33.00元(-0.21%) | 10:30卖出(-0.21%)
    002791.SZ [stable] score=45 | 买22.44->卖22.30 | 700股 | -98.00元(-0.62%) | 10:30卖出(-0.62%)

  2025-07-11 -> T+1: 2025-07-14
    000638.SZ [stable] score=45 | 买4.71->卖4.80 | 3300股 | +310.86元(+2.00%) | 盘中止盈+2%
    000850.SZ [stable] score=45 | 买4.53->卖4.57 | 3400股 | +136.00元(+0.88%) | 10:30卖出(+0.88%)
    000657.SZ [stable] score=45 | 买12.46->卖12.71 | 1200股 | +299.04元(+2.00%) | 盘中止盈+2%
    000969.SZ [stable] score=45 | 买13.05->卖12.96 | 1100股 | -99.00元(-0.69%) | 10:30卖出(-0.69%)
    003021.SZ [stable] score=45 | 买107.99->卖110.15 | 100股 | +215.98元(+2.00%) | 盘中止盈+2%

  2025-07-14 -> T+1: 2025-07-15
    000899.SZ [stable] score=45 | 买9.93->卖10.13 | 1500股 | +297.90元(+2.00%) | 盘中止盈+2%
    001202.SZ [stable] score=45 | 买13.59->卖13.42 | 1100股 | -187.00元(-1.25%) | 10:30卖出(-1.25%)
    002174.SZ [stable] score=45 | 买12.62->卖12.64 | 1200股 | +24.00元(+0.16%) | 10:30卖出(+0.16%)
    002492.SZ [stable] score=45 | 买6.46->卖6.33 | 2400股 | -310.08元(-2.00%) | 盘中止损-2%
    300383.SZ [stable] score=45 | 买14.87->卖15.17 | 1000股 | +297.40元(+2.00%) | 盘中止盈+2%

  2025-07-15 -> T+1: 2025-07-16
    000034.SZ [stable] score=45 | 买38.36->卖39.13 | 400股 | +306.88元(+2.00%) | 盘中止盈+2%
    000988.SZ [stable] score=45 | 买48.27->卖47.70 | 300股 | -171.00元(-1.18%) | 10:30卖出(-1.18%)
    002762.SZ [stable] score=45 | 买5.91->卖6.03 | 2600股 | +307.32元(+2.00%) | 盘中止盈+2%
    002281.SZ [stable] score=45 | 买48.75->卖47.77 | 300股 | -292.50元(-2.00%) | 盘中止损-2%
    301018.SZ [stable] score=45 | 买41.58->卖40.75 | 300股 | -249.48元(-2.00%) | 盘中止损-2%

  2025-07-16 -> T+1: 2025-07-17
    000955.SZ [stable] score=45 | 买5.27->卖5.16 | 3000股 | -316.20元(-2.00%) | 盘中止损-2%
    000837.SZ [stable] score=45 | 买12.43->卖12.46 | 1200股 | +36.00元(+0.24%) | 10:30卖出(+0.24%)
    002163.SZ [stable] score=45 | 买9.96->卖10.16 | 1500股 | +298.80元(+2.00%) | 盘中止盈+2%
    001319.SZ [stable] score=45 | 买27.40->卖27.36 | 500股 | -20.00元(-0.15%) | 10:30卖出(-0.15%)
    002808.SZ [stable] score=45 | 买5.31->卖5.42 | 2900股 | +307.98元(+2.00%) | 盘中止盈+2%

  2025-07-17 -> T+1: 2025-07-18
    000572.SZ [stable] score=45 | 买4.79->卖4.69 | 3300股 | -316.14元(-2.00%) | 盘中止损-2%
    001212.SZ [stable] score=45 | 买38.17->卖38.93 | 400股 | +305.36元(+2.00%) | 盘中止盈+2%
    002281.SZ [stable] score=45 | 买49.31->卖48.75 | 300股 | -168.00元(-1.14%) | 10:30卖出(-1.14%)
    002273.SZ [stable] score=45 | 买20.52->卖20.11 | 700股 | -287.28元(-2.00%) | 盘中止损-2%
    002241.SZ [stable] score=45 | 买23.29->卖22.82 | 600股 | -279.48元(-2.00%) | 盘中止损-2%

  2025-07-18 -> T+1: 2025-07-21
    000657.SZ [stable] score=45 | 买13.61->卖13.88 | 1100股 | +299.42元(+2.00%) | 盘中止盈+2%
    000762.SZ [stable] score=45 | 买20.83->卖22.00 | 700股 | +819.00元(+5.62%) | 开盘止盈+2%
    002073.SZ [stable] score=45 | 买9.23->卖9.25 | 1700股 | +34.00元(+0.22%) | 10:30卖出(+0.22%)
    002163.SZ [stable] score=45 | 买10.57->卖10.78 | 1400股 | +295.96元(+2.00%) | 盘中止盈+2%
    002074.SZ [stable] score=45 | 买31.22->卖30.60 | 500股 | -312.20元(-2.00%) | 盘中止损-2%

  2025-07-21 -> T+1: 2025-07-22
    000533.SZ [stable] score=45 | 买7.00->卖7.22 | 2200股 | +484.00元(+3.14%) | 开盘止盈+2%
    000779.SZ [stable] score=45 | 买9.80->卖10.00 | 1600股 | +313.60元(+2.00%) | 盘中止盈+2%
    000822.SZ [stable] score=45 | 买6.01->卖6.13 | 2600股 | +312.52元(+2.00%) | 盘中止盈+2%
    000816.SZ [stable] score=45 | 买3.27->卖3.27 | 4800股 | +0.00元(+0.00%) | 10:30卖出(+0.00%)
    002204.SZ [stable] score=45 | 买6.54->卖6.67 | 2400股 | +313.92元(+2.00%) | 盘中止盈+2%

  2025-07-22 -> T+1: 2025-07-23
    300435.SZ [stable] score=45 | 买16.36->卖16.03 | 900股 | -294.48元(-2.00%) | 盘中止损-2%
    002691.SZ [stable] score=45 | 买8.76->卖8.58 | 1800股 | -315.36元(-2.00%) | 盘中止损-2%
    002535.SZ [stable] score=45 | 买4.21->卖4.13 | 3800股 | -319.96元(-2.00%) | 盘中止损-2%
    002756.SZ [stable] score=45 | 买35.81->卖35.64 | 400股 | -68.00元(-0.47%) | 10:30卖出(-0.47%)
    002738.SZ [stable] score=45 | 买35.84->卖36.56 | 400股 | +286.72元(+2.00%) | 盘中止盈+2%

  2025-07-23 -> T+1: 2025-07-24
    002664.SZ [stable] score=45 | 买20.81->卖21.23 | 700股 | +291.34元(+2.00%) | 盘中止盈+2%
    300960.SZ [stable] score=45 | 买27.19->卖27.73 | 500股 | +271.90元(+2.00%) | 盘中止盈+2%
    002643.SZ [stable] score=45 | 买12.93->卖12.67 | 1200股 | -310.32元(-2.00%) | 盘中止损-2%
    300662.SZ [stable] score=45 | 买33.00->卖33.66 | 400股 | +264.00元(+2.00%) | 盘中止盈+2%
    300056.SZ [stable] score=45 | 买14.73->卖14.44 | 1000股 | -294.60元(-2.00%) | 盘中止损-2%

  2025-07-24 -> T+1: 2025-07-25
    000547.SZ [stable] score=45 | 买8.17->卖8.20 | 1900股 | +57.00元(+0.37%) | 10:30卖出(+0.37%)
    000669.SZ [stable] score=45 | 买3.04->卖2.98 | 5300股 | -322.24元(-2.00%) | 盘中止损-2%
    000680.SZ [stable] score=45 | 买10.42->卖10.21 | 1500股 | -312.60元(-2.00%) | 盘中止损-2%
    000813.SZ [stable] score=45 | 买3.93->卖3.89 | 4100股 | -164.00元(-1.02%) | 10:30卖出(-1.02%)
    000822.SZ [stable] score=45 | 买6.39->卖6.52 | 2500股 | +319.50元(+2.00%) | 盘中止盈+2%

  2025-07-25 -> T+1: 2025-07-28
    000597.SZ [stable] score=45 | 买6.49->卖6.36 | 2400股 | -311.52元(-2.00%) | 盘中止损-2%
    002046.SZ [stable] score=45 | 买18.49->卖18.86 | 800股 | +295.84元(+2.00%) | 盘中止盈+2%
    002492.SZ [stable] score=45 | 买6.84->卖6.86 | 2300股 | +46.00元(+0.29%) | 10:30卖出(+0.29%)
    002338.SZ [stable] score=45 | 买49.15->卖48.17 | 300股 | -294.90元(-2.00%) | 盘中止损-2%
    300236.SZ [stable] score=45 | 买42.40->卖43.25 | 300股 | +254.40元(+2.00%) | 盘中止盈+2%

  2025-07-28 -> T+1: 2025-07-29
    000802.SZ [stable] score=45 | 买5.33->卖5.44 | 3000股 | +319.80元(+2.00%) | 盘中止盈+2%
    002149.SZ [stable] score=45 | 买21.86->卖21.83 | 700股 | -21.00元(-0.14%) | 10:30卖出(-0.14%)
    000988.SZ [stable] score=45 | 买50.42->卖51.43 | 300股 | +302.52元(+2.00%) | 盘中止盈+2%
    002980.SZ [stable] score=45 | 买21.19->卖21.03 | 700股 | -112.00元(-0.76%) | 10:30卖出(-0.76%)
    002815.SZ [stable] score=45 | 买12.37->卖12.69 | 1200股 | +384.00元(+2.59%) | 开盘止盈+2%

  2025-07-29 -> T+1: 2025-07-30
    002468.SZ [stable] score=45 | 买14.64->卖15.91 | 1100股 | +1,397.00元(+8.67%) | 开盘止盈+2%
    600114.SH [stable] score=45 | 买24.66->卖24.17 | 600股 | -295.92元(-2.00%) | 盘中止损-2%
    600129.SH [stable] score=45 | 买24.12->卖24.60 | 600股 | +289.44元(+2.00%) | 盘中止盈+2%
    600207.SH [stable] score=45 | 买5.13->卖5.03 | 3100股 | -318.06元(-2.00%) | 盘中止损-2%
    300976.SZ [stable] score=45 | 买55.83->卖56.95 | 200股 | +223.32元(+2.00%) | 盘中止盈+2%

  2025-07-30 -> T+1: 2025-07-31
    000524.SZ [stable] score=45 | 买12.56->卖12.31 | 1300股 | -326.56元(-2.00%) | 盘中止损-2%
